index,db_id,prompt_tokens,new_tokens,calls,total_iterations,avg_iter_per_call,avg_iter_per_token,time_sec,toks_per_sec,stop_reason
284,employee_hire_evaluation,153,44,3,28,9.333333333333334,0.6363636363636364,0.9161405563354492,49.89027462236592,eos
285,employee_hire_evaluation,153,22,2,11,5.5,0.5,0.39145374298095703,60.98068172213955,eos
286,employee_hire_evaluation,151,22,2,12,6.0,0.5454545454545454,0.4132258892059326,58.808189119681266,eos
287,employee_hire_evaluation,157,48,3,33,11.0,0.6875,1.0608024597167969,46.875511736020606,eos
288,employee_hire_evaluation,158,46,3,30,10.0,0.6521739130434783,0.9417939186096191,50.848170979280304,eos
289,employee_hire_evaluation,149,17,2,11,5.5,0.6470588235294118,0.39072489738464355,47.01499046024356,eos
290,employee_hire_evaluation,152,17,2,10,5.0,0.5882352941176471,0.37064099311828613,50.415853834530665,eos
291,employee_hire_evaluation,148,9,2,6,3.0,0.6666666666666666,0.25617170333862305,41.19491960880508,eos
292,employee_hire_evaluation,148,9,2,6,3.0,0.6666666666666666,0.23314619064331055,44.070102982849974,eos
293,employee_hire_evaluation,167,41,3,21,7.0,0.5121951219512195,0.7268400192260742,59.27574096805242,eos
294,employee_hire_evaluation,171,41,3,20,6.666666666666667,0.4878048780487805,0.6464393138885498,67.65936397210753,eos
295,employee_hire_evaluation,148,21,2,15,7.5,0.7142857142857143,0.530707836151123,41.51922965403932,eos
296,employee_hire_evaluation,148,21,2,17,8.5,0.8095238095238095,0.5765936374664307,38.7000407105903,eos
297,cre_Doc_Template_Mgt,163,15,2,9,4.5,0.6,0.33123183250427246,50.509009756396964,eos
298,cre_Doc_Template_Mgt,162,15,2,9,4.5,0.6,0.33995819091796875,51.20171256134964,eos
299,cre_Doc_Template_Mgt,170,17,2,8,4.0,0.47058823529411764,0.30525946617126465,63.399686301624925,eos
300,cre_Doc_Template_Mgt,169,21,2,12,6.0,0.5714285714285714,0.4556844234466553,50.099968287136825,eos
301,cre_Doc_Template_Mgt,177,38,3,23,7.666666666666667,0.6052631578947368,0.7558119297027588,52.531364453273014,eos
302,cre_Doc_Template_Mgt,173,26,2,16,8.0,0.6153846153846154,0.6147263050079346,45.1586887713142,eos
303,cre_Doc_Template_Mgt,174,43,3,25,8.333333333333334,0.5813953488372093,0.8583848476409912,52.460787302924,eos
304,cre_Doc_Template_Mgt,176,43,3,22,7.333333333333333,0.5116279069767442,0.7747089862823486,58.27932963827357,eos
305,cre_Doc_Template_Mgt,165,23,2,15,7.5,0.6521739130434783,0.582038402557373,43.17540028822755,eos
306,cre_Doc_Template_Mgt,166,23,2,15,7.5,0.6521739130434783,0.5885598659515381,41.99082465631226,eos
307,cre_Doc_Template_Mgt,170,40,3,25,8.333333333333334,0.625,0.925046443939209,45.247385135973865,eos
308,cre_Doc_Template_Mgt,169,63,3,38,12.666666666666666,0.6031746031746031,1.2807557582855225,51.062489353355225,eos
309,cre_Doc_Template_Mgt,168,43,3,23,7.666666666666667,0.5348837209302325,0.687950849533081,67.01473131446578,eos
310,cre_Doc_Template_Mgt,176,22,2,10,5.0,0.45454545454545453,0.3874623775482178,61.94895803958636,eos
311,cre_Doc_Template_Mgt,172,54,3,27,9.0,0.5,1.0126750469207764,55.86673689960417,eos
312,cre_Doc_Template_Mgt,175,54,3,27,9.0,0.5,1.0060749053955078,56.35629784169507,eos
313,cre_Doc_Template_Mgt,170,40,3,26,8.666666666666666,0.65,1.0576534271240234,39.515131167359556,eos
314,cre_Doc_Template_Mgt,172,40,3,25,8.333333333333334,0.625,0.8648364543914795,48.80535788094031,eos
315,cre_Doc_Template_Mgt,167,27,2,17,8.5,0.6296296296296297,0.781104326248169,36.50608478013702,eos
316,cre_Doc_Template_Mgt,170,27,2,17,8.5,0.6296296296296297,0.6486549377441406,44.644052968292904,eos
317,cre_Doc_Template_Mgt,163,15,2,10,5.0,0.6666666666666666,0.38054943084716797,43.668412111868385,eos
318,cre_Doc_Template_Mgt,162,14,2,10,5.0,0.7142857142857143,0.36988139152526855,41.90147405048311,eos
319,cre_Doc_Template_Mgt,171,21,2,9,4.5,0.42857142857142855,0.37209367752075195,63.22192476950662,eos
320,cre_Doc_Template_Mgt,171,18,2,9,4.5,0.5,0.3963589668273926,50.551016902356515,eos
321,cre_Doc_Template_Mgt,166,13,2,7,3.5,0.5384615384615384,0.289630651473999,51.23640460350896,eos
322,cre_Doc_Template_Mgt,164,15,2,10,5.0,0.6666666666666666,0.3756575584411621,45.17518920309175,eos
323,cre_Doc_Template_Mgt,171,23,2,12,6.0,0.5217391304347826,0.3835132122039795,65.41121557194731,eos
324,cre_Doc_Template_Mgt,170,23,2,11,5.5,0.4782608695652174,0.2976648807525635,84.82422920404089,eos
325,cre_Doc_Template_Mgt,165,19,2,7,3.5,0.3684210526315789,0.19241881370544434,112.64233672867616,eos
326,cre_Doc_Template_Mgt,166,53,3,30,10.0,0.5660377358490566,0.6872422695159912,79.92390917943507,eos
327,cre_Doc_Template_Mgt,176,25,2,11,5.5,0.44,0.2822756767272949,96.2036089164402,eos
328,cre_Doc_Template_Mgt,175,25,2,12,6.0,0.48,0.35804247856140137,74.48292288323158,eos
329,cre_Doc_Template_Mgt,168,57,3,31,10.333333333333334,0.543859649122807,1.1176235675811768,53.25426966919145,eos
330,cre_Doc_Template_Mgt,172,24,2,14,7.0,0.5833333333333334,0.6319437026977539,40.92416741776151,eos
331,cre_Doc_Template_Mgt,166,50,3,26,8.666666666666666,0.52,1.033271312713623,51.06639667938949,eos
332,cre_Doc_Template_Mgt,171,50,3,31,10.333333333333334,0.62,1.200577735900879,43.025204536951065,eos
333,cre_Doc_Template_Mgt,167,52,3,31,10.333333333333334,0.5961538461538461,1.1858642101287842,45.64762289143133,eos
334,cre_Doc_Template_Mgt,171,52,3,32,10.666666666666666,0.6153846153846154,1.2689929008483887,42.558296187761854,eos
335,cre_Doc_Template_Mgt,167,50,3,27,9.0,0.54,1.0768682956695557,48.641627442023875,eos
336,cre_Doc_Template_Mgt,170,67,4,40,10.0,0.5970149253731343,1.5443401336669922,44.56650789510449,eos
337,cre_Doc_Template_Mgt,175,35,3,20,6.666666666666667,0.5714285714285714,0.7710525989532471,47.759103174590344,eos
338,cre_Doc_Template_Mgt,174,35,3,20,6.666666666666667,0.5714285714285714,0.721142053604126,51.86572850626847,eos
339,cre_Doc_Template_Mgt,168,54,3,28,9.333333333333334,0.5185185185185185,0.9837281703948975,57.09493522043835,eos
340,cre_Doc_Template_Mgt,170,34,3,17,5.666666666666667,0.5,0.6537730693817139,55.490091576106,eos
341,cre_Doc_Template_Mgt,170,78,4,51,12.75,0.6538461538461539,1.5772929191589355,50.80511278786685,eos
342,cre_Doc_Template_Mgt,172,71,4,43,10.75,0.6056338028169014,1.3815159797668457,52.83488594458435,eos
343,cre_Doc_Template_Mgt,168,63,3,39,13.0,0.6190476190476191,1.304809808731079,49.909844838265265,eos
344,cre_Doc_Template_Mgt,171,58,3,32,10.666666666666666,0.5517241379310345,1.0563600063323975,56.71295323932498,eos
345,cre_Doc_Template_Mgt,169,50,3,27,9.0,0.54,0.8761906623840332,60.09097294410512,eos
346,cre_Doc_Template_Mgt,171,50,3,22,7.333333333333333,0.44,0.8750498294830322,60.106474746792294,eos
347,cre_Doc_Template_Mgt,164,18,2,9,4.5,0.5,0.43006324768066406,46.68925095332283,eos
348,cre_Doc_Template_Mgt,168,19,2,8,4.0,0.42105263157894735,0.3767061233520508,56.69417855378946,eos
349,cre_Doc_Template_Mgt,169,23,2,9,4.5,0.391304347826087,0.43586230278015137,59.78058290447527,eos
350,cre_Doc_Template_Mgt,170,23,2,8,4.0,0.34782608695652173,0.3847780227661133,66.73056998541703,eos
351,cre_Doc_Template_Mgt,169,23,2,12,6.0,0.5217391304347826,0.5677118301391602,43.67143556037668,eos
352,cre_Doc_Template_Mgt,170,23,2,8,4.0,0.34782608695652173,0.3898506164550781,65.99811209688417,eos
353,cre_Doc_Template_Mgt,172,44,3,21,7.0,0.4772727272727273,0.8117854595184326,57.404554524004205,eos
354,cre_Doc_Template_Mgt,170,44,3,22,7.333333333333333,0.5,0.8173129558563232,56.67620171865844,eos
355,cre_Doc_Template_Mgt,168,47,3,23,7.666666666666667,0.48936170212765956,0.842287540435791,58.53670563463698,eos
356,cre_Doc_Template_Mgt,168,42,3,26,8.666666666666666,0.6190476190476191,0.9168312549591064,48.10444045873612,eos
357,cre_Doc_Template_Mgt,162,18,2,14,7.0,0.7777777777777778,0.49203968048095703,40.03340280206918,eos
358,cre_Doc_Template_Mgt,162,18,2,14,7.0,0.7777777777777778,0.5093593597412109,37.25025974478425,eos
359,cre_Doc_Template_Mgt,168,41,3,24,8.0,0.5853658536585366,0.7005152702331543,62.51316607112803,eos
360,cre_Doc_Template_Mgt,169,37,3,19,6.333333333333333,0.5135135135135135,0.4850590229034424,79.94968770178579,eos
361,cre_Doc_Template_Mgt,168,34,3,19,6.333333333333333,0.5588235294117647,0.5729348659515381,62.06521287049026,eos
362,cre_Doc_Template_Mgt,172,26,2,17,8.5,0.6538461538461539,0.4294321537017822,64.89178694279099,eos
363,cre_Doc_Template_Mgt,172,42,3,17,5.666666666666667,0.40476190476190477,0.40361452102661133,110.19704934533434,eos
364,cre_Doc_Template_Mgt,173,42,3,21,7.0,0.5,0.5297129154205322,83.04939977970632,eos
365,cre_Doc_Template_Mgt,167,36,3,17,5.666666666666667,0.4722222222222222,0.3845980167388916,100.39510661693804,eos
366,cre_Doc_Template_Mgt,171,36,3,15,5.0,0.4166666666666667,0.35915613174438477,107.14710862062046,eos
367,cre_Doc_Template_Mgt,174,52,3,32,10.666666666666666,0.6153846153846154,0.7658519744873047,70.18007654932069,eos
368,cre_Doc_Template_Mgt,175,48,3,30,10.0,0.625,0.8389554023742676,59.48382523328813,eos
369,cre_Doc_Template_Mgt,171,69,4,39,9.75,0.5652173913043478,1.2106590270996094,59.46147376877004,eos
370,cre_Doc_Template_Mgt,176,65,4,37,9.25,0.5692307692307692,1.2677280902862549,53.77480299678207,eos
371,cre_Doc_Template_Mgt,166,28,2,14,7.0,0.5,0.5298526287078857,57.07940336584056,eos
372,cre_Doc_Template_Mgt,170,28,2,16,8.0,0.5714285714285714,0.5921428203582764,50.46328539423472,eos
373,cre_Doc_Template_Mgt,169,67,4,42,10.5,0.6268656716417911,1.4530770778656006,47.901730501822676,eos
374,cre_Doc_Template_Mgt,169,67,4,41,10.25,0.6119402985074627,1.2811956405639648,54.43992937420406,eos
375,cre_Doc_Template_Mgt,167,30,2,17,8.5,0.5666666666666667,0.6096687316894531,52.14792614749203,eos
376,cre_Doc_Template_Mgt,168,79,4,45,11.25,0.569620253164557,1.4181084632873535,58.04653769424082,eos
377,cre_Doc_Template_Mgt,169,47,3,27,9.0,0.574468085106383,0.8798661231994629,56.77492669138237,eos
378,cre_Doc_Template_Mgt,169,47,3,31,10.333333333333334,0.6595744680851063,1.18202805519104,41.40510605453224,eos
379,cre_Doc_Template_Mgt,171,39,3,25,8.333333333333334,0.6410256410256411,0.8419957160949707,49.05264778046474,eos
380,cre_Doc_Template_Mgt,175,46,3,29,9.666666666666666,0.6304347826086957,0.945152997970581,51.230071608178434,eos
381,course_teach,117,10,2,7,3.5,0.7,0.28458309173583984,41.28487481225939,eos
382,course_teach,119,15,2,9,4.5,0.6,0.37331485748291016,47.18749966376133,eos
383,course_teach,122,42,3,27,9.0,0.6428571428571429,0.911083459854126,48.99120186503503,eos
384,course_teach,123,39,3,20,6.666666666666667,0.5128205128205128,0.7233788967132568,59.59725476890102,eos
385,course_teach,120,15,2,5,2.5,0.3333333333333333,0.21978163719177246,84.96755825559622,eos
386,course_teach,121,15,2,8,4.0,0.5333333333333333,0.33503293991088867,51.54890577866786,eos
387,course_teach,127,47,3,27,9.0,0.574468085106383,0.8667387962341309,57.27031509971245,eos
388,course_teach,129,47,3,28,9.333333333333334,0.5957446808510638,0.8978767395019531,54.618017408210335,eos
389,course_teach,126,19,2,7,3.5,0.3684210526315789,0.2806692123413086,80.31512513758184,eos
390,course_teach,130,19,2,8,4.0,0.42105263157894735,0.31685328483581543,69.77727412233912,eos
391,course_teach,120,47,3,27,9.0,0.574468085106383,0.902658224105835,54.555957755227745,eos
392,course_teach,118,20,2,15,7.5,0.75,0.5570826530456543,39.21303878051913,eos
393,course_teach,125,32,3,14,4.666666666666667,0.4375,0.5925483703613281,60.035158760301876,eos
394,course_teach,121,29,2,17,8.5,0.5862068965517241,0.7093284130096436,44.07744154847535,eos
395,course_teach,119,53,3,30,10.0,0.5660377358490566,1.1034431457519531,50.43326758101348,eos
396,course_teach,122,61,3,35,11.666666666666666,0.5737704918032787,1.4496738910675049,43.50110223113387,eos
397,course_teach,122,24,2,15,7.5,0.625,0.4960784912109375,51.786565968392715,eos
398,course_teach,124,27,2,16,8.0,0.5925925925925926,0.5415096282958984,54.490583191835,eos
399,course_teach,124,44,3,22,7.333333333333333,0.5,0.7454938888549805,62.54650803311062,eos
400,course_teach,124,43,3,25,8.333333333333334,0.5813953488372093,0.9750044345855713,46.09967107491327,eos
401,course_teach,133,49,3,28,9.333333333333334,0.5714285714285714,1.0056853294372559,51.54669173166569,eos
402,course_teach,134,49,3,28,9.333333333333334,0.5714285714285714,1.0357170104980469,49.26275814023149,eos
403,course_teach,122,47,3,20,6.666666666666667,0.425531914893617,0.7949628829956055,62.26365214771147,eos
404,course_teach,123,59,3,34,11.333333333333334,0.576271186440678,1.2233946323394775,50.167517460101905,eos
405,course_teach,123,44,3,22,7.333333333333333,0.5,0.8639945983886719,54.87997235073784,eos
406,course_teach,126,42,3,27,9.0,0.6428571428571429,0.7956361770629883,56.172260189244795,eos
407,course_teach,122,55,3,29,9.666666666666666,0.5272727272727272,0.6801309585571289,84.3618654026014,eos
408,course_teach,125,44,3,27,9.0,0.6136363636363636,0.646155595779419,70.62683000509047,eos
409,course_teach,125,22,2,11,5.5,0.5,0.27837324142456055,85.94529817537729,eos
410,course_teach,125,22,2,12,6.0,0.5454545454545454,0.3559751510620117,65.87945389273465,eos
411,museum_visit,136,16,2,9,4.5,0.5625,0.3070027828216553,57.86704105018606,eos
412,museum_visit,152,28,2,11,5.5,0.39285714285714285,0.6778926849365234,42.86595970579585,eos
413,museum_visit,143,21,2,9,4.5,0.42857142857142855,0.7331550121307373,33.068354087555065,eos
414,museum_visit,153,31,2,15,7.5,0.4838709677419355,1.1837189197540283,29.07382166315197,eos
415,museum_visit,140,22,2,13,6.5,0.5909090909090909,1.0496125221252441,23.453719739090772,eos
416,museum_visit,145,31,2,16,8.0,0.5161290322580645,1.2727603912353516,26.505377737432458,eos
417,museum_visit,140,23,2,11,5.5,0.4782608695652174,0.90873122215271,28.67964810637927,eos
418,museum_visit,150,43,3,21,7.0,0.4883720930232558,1.456223726272583,32.151660443635386,eos
419,museum_visit,142,54,3,33,11.0,0.6111111111111112,2.431058406829834,23.807330962785098,eos
420,museum_visit,151,76,4,46,11.5,0.6052631578947368,3.1870696544647217,25.103231166850275,eos
421,museum_visit,138,55,3,31,10.333333333333334,0.5636363636363636,2.13498854637146,26.633227704007346,eos
422,museum_visit,138,20,2,9,4.5,0.45,0.7874138355255127,28.409445061008785,eos
423,museum_visit,141,40,3,24,8.0,0.6,1.8276662826538086,23.334451258552097,eos
424,museum_visit,139,32,3,18,6.0,0.5625,1.4859094619750977,24.218904107552373,eos
425,museum_visit,141,41,3,25,8.333333333333334,0.6097560975609756,1.8807613849639893,23.77780876744405,eos
426,museum_visit,155,100,5,47,9.4,0.47,3.359452724456787,31.419566805924585,eos
427,museum_visit,144,59,3,36,12.0,0.6101694915254238,2.570932149887085,24.353520876964506,eos
428,museum_visit,144,30,2,9,4.5,0.3,0.7662270069122314,44.69741386453624,eos
429,wta_1,252,13,2,9,4.5,0.6923076923076923,0.7770624160766602,19.0426084276688,eos
430,wta_1,251,13,2,9,4.5,0.6923076923076923,0.7514636516571045,19.43224716496425,eos
431,wta_1,252,13,2,10,5.0,0.7692307692307693,0.8040943145751953,18.06497408121171,eos
432,wta_1,251,13,2,10,5.0,0.7692307692307693,0.8438632488250732,18.355473385783828,eos
433,wta_1,262,19,2,8,4.0,0.42105263157894735,0.7321689128875732,31.139479274912247,eos
434,wta_1,259,21,2,10,5.0,0.47619047619047616,0.8346400260925293,28.98186141474361,eos
435,wta_1,257,31,2,21,10.5,0.6774193548387096,1.222426414489746,28.220195362910996,eos
436,wta_1,257,31,2,19,9.5,0.6129032258064516,0.49544358253479004,65.96066288690605,eos
437,wta_1,255,18,2,11,5.5,0.6111111111111112,0.29710984230041504,68.34086705680909,eos
438,wta_1,256,18,2,11,5.5,0.6111111111111112,0.3038475513458252,66.38171503445108,eos
439,wta_1,255,19,2,10,5.0,0.5263157894736842,0.26504969596862793,80.01741550709795,eos
440,wta_1,256,21,2,17,8.5,0.8095238095238095,0.5682380199432373,38.51535499403814,eos
441,wta_1,256,19,2,11,5.5,0.5789473684210527,0.4292736053466797,47.69643130511636,eos
442,wta_1,254,18,2,12,6.0,0.6666666666666666,0.4974651336669922,40.37556751459098,eos
443,wta_1,254,21,2,14,7.0,0.6666666666666666,0.47999095916748047,46.86153662126589,eos
444,wta_1,253,21,2,14,7.0,0.6666666666666666,0.5111072063446045,45.25335549958354,eos
445,wta_1,260,29,2,17,8.5,0.5862068965517241,0.6322422027587891,49.623774189045754,eos
446,wta_1,260,27,2,18,9.0,0.6666666666666666,0.6518352031707764,44.17166539610978,eos
447,wta_1,267,55,3,27,9.0,0.4909090909090909,0.9811029434204102,59.08477454808199,eos
448,wta_1,267,54,3,32,10.666666666666666,0.5925925925925926,1.109682321548462,50.5055505519125,eos
449,wta_1,268,30,2,17,8.5,0.5666666666666667,0.6963379383087158,46.76450512714133,eos
450,wta_1,263,30,2,14,7.0,0.4666666666666667,0.600449800491333,54.75761670670233,eos
451,wta_1,269,74,4,41,10.25,0.5540540540540541,1.5323457717895508,50.16437153217763,eos
452,wta_1,267,74,4,45,11.25,0.6081081081081081,1.7598402500152588,43.342554511996134,eos
453,wta_1,257,56,3,35,11.666666666666666,0.625,1.3736329078674316,42.0213885286357,eos
454,wta_1,258,56,3,32,10.666666666666666,0.5714285714285714,1.3266692161560059,44.35566046356069,eos
455,wta_1,261,19,2,10,5.0,0.5263157894736842,0.4736924171447754,45.03690253076838,eos
456,wta_1,259,19,2,10,5.0,0.5263157894736842,0.458803653717041,45.20434083587135,eos
457,wta_1,267,25,2,11,5.5,0.44,0.5015978813171387,53.885445505194745,eos
458,wta_1,262,25,2,7,3.5,0.28,0.3539106845855713,79.29874282416151,eos
459,wta_1,263,48,3,31,10.333333333333334,0.6458333333333334,1.2792389392852783,38.74301124869087,eos
460,wta_1,261,65,4,43,10.75,0.6615384615384615,1.8146238327026367,36.768601921360556,eos
461,wta_1,256,39,3,21,7.0,0.5384615384615384,0.893695592880249,45.642691860126824,eos
462,wta_1,252,39,3,21,7.0,0.5384615384615384,0.9147582054138184,45.20563296113695,eos
463,wta_1,260,70,4,46,11.5,0.6571428571428571,1.8401696681976318,39.07171905359864,eos
464,wta_1,269,70,4,48,12.0,0.6857142857142857,1.9364662170410156,37.25184614249505,eos
465,wta_1,266,49,3,33,11.0,0.673469387755102,1.3917396068572998,36.833495915967774,eos
466,wta_1,265,49,3,35,11.666666666666666,0.7142857142857143,1.4087119102478027,36.24449359947008,eos
467,wta_1,263,42,3,27,9.0,0.6428571428571429,1.1299149990081787,39.14805356939561,eos
468,wta_1,261,29,2,19,9.5,0.6551724137931034,0.8613836765289307,34.760852382828645,eos
469,wta_1,257,49,3,27,9.0,0.5510204081632653,1.05513334274292,48.53789886261416,eos
470,wta_1,259,41,3,24,8.0,0.5853658536585366,1.0287303924560547,41.798276610998705,eos
471,wta_1,258,51,3,26,8.666666666666666,0.5098039215686274,1.1437766551971436,46.5328929925071,eos
472,wta_1,260,47,3,27,9.0,0.574468085106383,1.122361660003662,43.75412406651507,eos
473,wta_1,254,24,2,15,7.5,0.625,0.692711591720581,36.8443507502691,eos
474,wta_1,253,24,2,13,6.5,0.5416666666666666,0.6193273067474365,41.90817628018471,eos
475,wta_1,259,28,2,18,9.0,0.6428571428571429,0.798912763595581,37.020386142421756,eos
476,wta_1,257,28,2,18,9.0,0.6428571428571429,0.7951877117156982,37.429997145937875,eos
477,wta_1,259,27,2,12,6.0,0.4444444444444444,0.5667238235473633,51.390480599776346,eos
478,wta_1,259,27,2,12,6.0,0.4444444444444444,0.562997579574585,51.79275350859837,eos
479,wta_1,256,25,2,13,6.5,0.52,0.5916991233825684,46.05901822590634,eos
480,wta_1,256,25,2,14,7.0,0.56,0.6330204010009766,42.725019297008835,eos
481,wta_1,255,31,2,19,9.5,0.6129032258064516,0.8224105834960938,39.61714502196173,eos
482,wta_1,254,30,2,18,9.0,0.6,0.8209762573242188,38.417243234084175,eos
483,wta_1,260,72,4,42,10.5,0.5833333333333334,1.6038849353790283,46.32656238787574,eos
484,wta_1,260,72,4,40,10.0,0.5555555555555556,1.626892328262329,45.50255953110585,eos
485,wta_1,261,51,3,33,11.0,0.6470588235294118,1.396188497543335,37.96218954773247,eos
486,wta_1,260,50,3,32,10.666666666666666,0.64,1.3196179866790771,39.275050524052034,eos
487,wta_1,268,47,3,32,10.666666666666666,0.6808510638297872,1.289245843887329,37.93930978945981,eos
488,wta_1,270,55,3,32,10.666666666666666,0.5818181818181818,1.300623893737793,44.159971831621455,eos
489,wta_1,255,22,2,14,7.0,0.6363636363636364,0.6223959922790527,37.68942828839062,eos
490,wta_1,255,20,2,11,5.5,0.55,0.49583911895751953,44.515369690625256,eos
491,battle_death,156,20,2,13,6.5,0.65,0.6015591621398926,35.66391349682886,eos
492,battle_death,163,23,2,16,8.0,0.6956521739130435,0.77262282371521,31.627356909109885,eos
493,battle_death,157,13,2,5,2.5,0.38461538461538464,0.2638835906982422,59.65119458022223,eos
494,battle_death,157,26,2,15,7.5,0.5769230769230769,0.5519459247589111,50.854565795458534,eos
495,battle_death,157,17,2,11,5.5,0.6470588235294118,0.3655126094818115,52.34280207363781,eos
496,battle_death,163,46,3,26,8.666666666666666,0.5652173913043478,0.8319313526153564,57.295921093923994,eos
497,battle_death,168,22,2,9,4.5,0.4090909090909091,0.38399553298950195,63.50955656675965,eos
498,battle_death,167,39,3,27,9.0,0.6923076923076923,0.9846904277801514,41.478829609871376,eos
499,battle_death,168,47,3,31,10.333333333333334,0.6595744680851063,1.1477453708648682,42.22400838046135,eos
500,battle_death,159,50,3,29,9.666666666666666,0.58,1.1429026126861572,46.02768973961899,eos
501,battle_death,173,39,3,25,8.333333333333334,0.6410256410256411,1.0048208236694336,40.552919048757836,eos
502,battle_death,156,17,2,13,6.5,0.7647058823529411,0.572669506072998,32.25657458700479,eos
503,battle_death,162,38,3,26,8.666666666666666,0.6842105263157895,0.9784495830535889,40.82017805011357,eos
504,battle_death,175,69,4,43,10.75,0.6231884057971014,1.6239278316497803,43.69790308241554,eos
505,battle_death,168,50,3,32,10.666666666666666,0.64,1.1754553318023682,44.32749220573784,eos
506,battle_death,160,15,2,10,5.0,0.6666666666666666,0.492872953414917,34.62869149177198,eos
507,student_transcripts_tracking,391,15,2,6,3.0,0.4,0.3396599292755127,55.99326424018427,eos
508,student_transcripts_tracking,388,15,2,6,3.0,0.4,0.3031473159790039,61.76420633161085,eos
509,student_transcripts_tracking,385,16,2,8,4.0,0.5,0.3281881809234619,56.91319392151777,eos
510,student_transcripts_tracking,383,13,2,7,3.5,0.5384615384615384,0.29788804054260254,55.58995456055856,eos
511,student_transcripts_tracking,384,18,2,9,4.5,0.5,0.3955647945404053,53.641549729160865,eos
512,student_transcripts_tracking,387,19,2,7,3.5,0.3684210526315789,0.31481289863586426,71.16647332473947,eos
513,student_transcripts_tracking,391,19,2,8,4.0,0.42105263157894735,0.3518545627593994,61.2475044441865,eos
514,student_transcripts_tracking,386,17,2,11,5.5,0.6470588235294118,0.4690675735473633,41.19258753401519,eos
515,student_transcripts_tracking,392,55,3,26,8.666666666666666,0.4727272727272727,0.9415915012359619,62.10339319416297,eos
516,student_transcripts_tracking,393,55,3,30,10.0,0.5454545454545454,1.0984718799591064,52.17411005990318,eos
517,student_transcripts_tracking,384,21,2,13,6.5,0.6190476190476191,0.5384097099304199,41.98602503822187,eos
518,student_transcripts_tracking,384,26,2,18,9.0,0.6923076923076923,0.6290974617004395,44.28765267730523,eos
519,student_transcripts_tracking,385,23,2,13,6.5,0.5652173913043478,0.5279655456542969,47.02691104448997,eos
520,student_transcripts_tracking,384,24,2,15,7.5,0.625,0.612706184387207,42.13284080163338,eos
521,student_transcripts_tracking,386,44,3,26,8.666666666666666,0.5909090909090909,0.9922845363616943,46.61411494872806,eos
522,student_transcripts_tracking,386,37,3,19,6.333333333333333,0.5135135135135135,0.6889815330505371,57.54739999294383,eos
523,student_transcripts_tracking,388,13,2,7,3.5,0.5384615384615384,0.32863283157348633,45.07632186653358,eos
524,student_transcripts_tracking,388,13,2,7,3.5,0.5384615384615384,0.3411848545074463,43.477702939883116,eos
525,student_transcripts_tracking,392,50,3,25,8.333333333333334,0.5,0.9614856243133545,54.77370030173568,eos
526,student_transcripts_tracking,393,50,3,25,8.333333333333334,0.5,0.8685133457183838,60.69524671753342,eos
527,student_transcripts_tracking,388,17,2,7,3.5,0.4117647058823529,0.32145166397094727,61.72484263603264,eos
528,student_transcripts_tracking,389,17,2,10,5.0,0.5882352941176471,0.44466233253479004,43.17457872469863,eos
529,student_transcripts_tracking,395,63,3,39,13.0,0.6190476190476191,1.4508414268493652,45.106687169861,eos
530,student_transcripts_tracking,396,58,3,39,13.0,0.6724137931034483,1.422546148300171,42.34997085287941,eos
531,student_transcripts_tracking,392,20,2,12,6.0,0.6,0.49097108840942383,44.61333895616647,eos
532,student_transcripts_tracking,392,19,2,10,5.0,0.5263157894736842,0.43433046340942383,48.62162665506357,eos
533,student_transcripts_tracking,403,62,3,33,11.0,0.532258064516129,1.2195374965667725,53.25469271272706,eos
534,student_transcripts_tracking,407,62,3,32,10.666666666666666,0.5161290322580645,1.2116377353668213,53.47892297206347,eos
535,student_transcripts_tracking,397,62,3,19,6.333333333333333,0.3064516129032258,0.7921974658966064,84.99300300427402,eos
536,student_transcripts_tracking,397,64,4,37,9.25,0.578125,1.4273524284362793,46.41053436086172,eos
537,student_transcripts_tracking,391,60,3,31,10.333333333333334,0.5166666666666667,1.134239673614502,55.12961795172656,eos
538,student_transcripts_tracking,392,54,3,29,9.666666666666666,0.5370370370370371,0.9746417999267578,58.03514597893319,eos
539,student_transcripts_tracking,397,64,4,36,9.0,0.5625,1.2350053787231445,53.925422884834525,eos
540,student_transcripts_tracking,395,64,4,33,8.25,0.515625,1.162818193435669,57.7112172522401,eos
541,student_transcripts_tracking,411,111,5,70,14.0,0.6306306306306306,2.2495272159576416,50.499144163277286,eos
542,student_transcripts_tracking,409,93,4,56,14.0,0.6021505376344086,1.785097360610962,53.64432307596097,eos
543,student_transcripts_tracking,392,32,3,22,7.333333333333333,0.6875,0.7441790103912354,45.316978297702825,eos
544,student_transcripts_tracking,389,32,3,27,9.0,0.84375,0.8437905311584473,39.75037218604742,eos
545,student_transcripts_tracking,393,32,3,20,6.666666666666667,0.625,0.6305649280548096,53.64525959050958,eos
546,student_transcripts_tracking,390,32,3,23,7.666666666666667,0.71875,0.858518123626709,39.79433823415198,eos
547,student_transcripts_tracking,391,51,3,32,10.666666666666666,0.6274509803921569,1.0304062366485596,51.537061378640544,eos
548,student_transcripts_tracking,390,51,3,33,11.0,0.6470588235294118,1.0782020092010498,48.78937769364048,eos
549,student_transcripts_tracking,402,60,3,33,11.0,0.55,1.1584625244140625,54.42499945340422,eos
